802800	6.002
806400	6.048
810000	6.152
813600	6.271
817200	6.406
820800	6.562
824400	6.684
828000	6.703
831600	6.698
835200	6.779
838800	6.857
842400	6.863
846000	6.807
849600	6.739
853200	6.678
856800	6.621
860400	6.569
864000	6.507
867600	6.442
871200	6.365
874800	6.289
878400	6.216
882000	6.145
885600	6.082
889200	6.06
892800	6.097
896400	6.185
9.00E+05	6.291
903600	6.418
907200	6.587
910800	6.732
914400	6.836
918000	6.871
921600	6.876
925200	6.868
928800	6.852
932400	6.819
936000	6.792
939600	6.762
943200	6.717
946800	6.655
950400	6.603
954000	6.554
957600	6.511
961200	6.468
964800	6.423
968400	6.387
972000	6.356
975600	6.347
979200	6.363
982800	6.382
986400	6.425
990000	6.482
993600	6.542
997200	6.596
1000800	6.639
1004400	6.664
1008000	6.667
1011600	6.658
1015200	6.648
1018800	6.637
1022400	6.626
1026000	6.614
1029600	6.598
1033200	6.586
1036800	6.569
1040400	6.551
1044000	6.527
1047600	6.497
1051200	6.456
1054800	6.406
1058400	6.355
1062000	6.319
1065600	6.331
1069200	6.424
1072800	6.571
1076400	6.735
1080000	6.818
1083600	6.999
1087200	7.167
1090800	7.286
1094400	7.333
1098000	7.323
1101600	7.283
1105200	7.206
1108800	7.139
1112400	7.076
1116000	7.004
1119600	6.924
1123200	6.845
1126800	6.768
1130400	6.694
1134000	6.622
1137600	6.554
1141200	6.484
1144800	6.421
1148400	6.393
1152000	6.41
1155600	6.463
1159200	6.541
1162800	6.673
1166400	6.842
1170000	6.952
1173600	6.971
1177200	7.006
1180800	7.068
1184400	7.08
1188000	7.056
1191600	6.994
1195200	6.923
1198800	6.862
1202400	6.804
1206000	6.748
1209600	6.692
1213200	6.632
1216800	6.569
1220400	6.499
1224000	6.439
1227600	6.393
1231200	6.358
1234800	6.352
1238400	6.406
1242000	6.515
1245600	6.668
1249200	6.839
1252800	6.996
1256400	7.153
1260000	7.274
1263600	7.366
1267200	7.432
1270800	7.443
1274400	7.398
1278000	7.319
1281600	7.251
1285200	7.185
1288800	7.116
1292400	7.039
1296000	6.952
1299600	6.856
1303200	6.764
1306800	6.679
1310400	6.602
1314000	6.536
1317600	6.487
1321200	6.482
1324800	6.521
1328400	6.615
1332000	6.728
1335600	6.866
1339200	7.017
1342800	7.147
1346400	7.247
1350000	7.317
1353600	7.364
1357200	7.372
1360800	7.351
1364400	7.321
1368000	7.291
1371600	7.266
1375200	7.241
1378800	7.205
1382400	7.166
1386000	7.122
1389600	7.092
1393200	7.054
1396800	7.026
1400400	7.004
1404000	6.981
1407600	6.971
1411200	7.007
1414800	7.075
1418400	7.212
1422000	7.411
1425600	7.596
1429200	7.769
1432800	7.853
1436400	7.878
1440000	7.839
1443600	7.8
1447200	7.77
1450800	7.719
1454400	7.681
1458000	7.636
1461600	7.576
1465200	7.523
1468800	7.472
1472400	7.416
1476000	7.357
1479600	7.303
1483200	7.246
1486800	7.203
1490400	7.171
1494000	7.155
1497600	7.168
1501200	7.192
1504800	7.274
1508400	7.462
1512000	7.652
1515600	7.763
1519200	7.858
1522800	7.982
1526400	8.06
1530000	8.09
1533600	8.06
1537200	7.985
1540800	7.909
1544400	7.841
1548000	7.788
1551600	7.731
1555200	7.666
1558800	7.601
1562400	7.534
1566000	7.465
1569600	7.395
1573200	7.319
1576800	7.261
1580400	7.242
1584000	7.271
1587600	7.364
1591200	7.513
1594800	7.678
1598400	7.801
1602000	7.948
1605600	8.1
1609200	8.23
1612800	8.27
1616400	8.25
1620000	8.2
1623600	8.14
1627200	8.07
1630800	8.01
1634400	7.965
1638000	7.926
1641600	7.861
1645200	7.792
1648800	7.725
1652400	7.655
1656000	7.591
1659600	7.531
1663200	7.48
1666800	7.463
1670400	7.477
1674000	7.584
1677600	7.745
1681200	7.933
1684800	8.09
1688400	8.16
1692000	8.29
1695600	8.33
1699200	8.4
1702800	8.43
1706400	8.37
1710000	8.27
1713600	8.2
1717200	8.16
1720800	8.12
1724400	8.07
1728000	8.01
1731600	7.929
1735200	7.844
1738800	7.753
1742400	7.663
1746000	7.581
1749600	7.523
1753200	7.516
1756800	7.575
1760400	7.687
1764000	7.84
1767600	8.01
1771200	8.18
1774800	8.34
1778400	8.5
1782000	8.6
1785600	8.67
1789200	8.68
1792800	8.65
1796400	8.59
1800000	8.52
1803600	8.46
1807200	8.39
1810800	8.34
1814400	8.28
1818000	8.2
1821600	8.12
1825200	8.03
1828800	7.949
1832400	7.866
1836000	7.804
1839600	7.796
1843200	7.859
1846800	7.984
1850400	8.12
1854000	8.21
1857600	8.27
1861200	8.34
1864800	8.47
1868400	8.6
1872000	8.69
1875600	8.74
1879200	8.72
1882800	8.66
1886400	8.56
1890000	8.49
1893600	8.43
1897200	8.38
1900800	8.34
1904400	8.29
1908000	8.23
1911600	8.17
1915200	8.11
1918800	8.06
1922400	8.02
1926000	8.02
1929600	8.08
1933200	8.18
1936800	8.3
1940400	8.46
1944000	8.58
1947600	8.71
1951200	8.79
1954800	8.83
1958400	8.84
1962000	8.83
1965600	8.81
1969200	8.76
1972800	8.72
1976400	8.68
1980000	8.63
1983600	8.56
1987200	8.5
1990800	8.42
1994400	8.34
1998000	8.28
2001600	8.22
2005200	8.18
2008800	8.15
2012400	8.14
2016000	8.15
2019600	8.2
2023200	8.32
2026800	8.45
2030400	8.51
2034000	8.61
2037600	8.72
2041200	8.74
2044800	8.75
2048400	8.76
2052000	8.71
2055600	8.64
2059200	8.6
2062800	8.57
2066400	8.52
2070000	8.48
2073600	8.43
2077200	8.39
2080800	8.33
2084400	8.26
2088000	8.19
2091600	8.13
2095200	8.08
2098800	8.07
2102400	8.14
2106000	8.27
2109600	8.45
2113200	8.62
2116800	8.76
2120400	8.89
2124000	8.99
2127600	9.05
2131200	9.06
2134800	9.06
2138400	9.03
2142000	8.96
2145600	8.89
2149200	8.82
2152800	8.75
2156400	8.69
2160000	8.63
2163600	8.57
2167200	8.5
2170800	8.44
2174400	8.38
2178000	8.33
2181600	8.3
2185200	8.3
2188800	8.33
2192400	8.37
2196000	8.43
2199600	8.48
2203200	8.53
2206800	8.65
2210400	8.76
2214000	8.87
2217600	8.96
2221200	8.91
2224800	8.85
2228400	8.77
2232000	8.71
2235600	8.66
2239200	8.61
2242800	8.56
2246400	8.49
2250000	8.41
2253600	8.34
2257200	8.25
2260800	8.17
2264400	8.1
2268000	8.04
2271600	8.02
2275200	8.08
2278800	8.21
2282400	8.39
2286000	8.5
2289600	8.62
2293200	8.67
2296800	8.63
2300400	8.7
2304000	8.84
2307600	8.95
2311200	9
2314800	8.99
2318400	8.96
2322000	8.92
2325600	8.87
2329200	8.81
2332800	8.74
2336400	8.66
2340000	8.56
2343600	8.46
2347200	8.39
2350800	8.32
2354400	8.28
2358000	8.27
2361600	8.28
2365200	8.36
2368800	8.52
2372400	8.7
2376000	8.91
2379600	9.06
2383200	9.2
2386800	9.29
2390400	9.34
2394000	9.35
2397600	9.26
2401200	9.19
2404800	9.1
2408400	9.02
2412000	8.95
2415600	8.88
2419200	8.81
2422800	8.74
2426400	8.65
2430000	8.57
2433600	8.48
2437200	8.41
2440800	8.35
2444400	8.35
2448000	8.41
2451600	8.53
2455200	8.69
2458800	8.86
2462400	9
2466000	9.07
2469600	9.11
2473200	9.18
2476800	9.25
2480400	9.26
2484000	9.24
2487600	9.2
2491200	9.14
2494800	9.09
2498400	9.05
2502000	9
2505600	8.95
2509200	8.9
2512800	8.84
2516400	8.78
2520000	8.73
2523600	8.69
2527200	8.66
2530800	8.66
2534400	8.7
2538000	8.82
2541600	9.02
2545200	9.15
2548800	9.34
2552400	9.53
2556000	9.62
2559600	9.73
2563200	9.77
2566800	9.75
2570400	9.68
2574000	9.58
2577600	9.47
2581200	9.37
2584800	9.29
2588400	9.21
2592000	9.14
