time,hy_grad,true_flux
4/26/17 6:59,-0.010544218,0.009328434
4/26/17 7:59,-0.015544218,0.014037219
4/26/17 8:59,-0.016989796,0.015354365
4/26/17 9:59,-0.01920068,0.017386247
4/26/17 10:59,-0.020204082,0.018277811
4/26/17 11:59,-0.019710884,0.0177908
4/26/17 12:59,-0.001717687,0.000992771
4/26/17 13:59,-0.004659864,0.003756739
4/26/17 14:59,-0.003673469,0.002823656
4/26/17 15:59,-0.00372449,0.002866605
4/26/17 16:59,-0.009778912,0.008512269
4/26/17 17:59,-0.009081633,0.007852099
4/26/17 18:59,-0.002993197,0.002188599
4/26/17 19:59,-0.015459184,0.013773603
4/26/17 20:59,-0.013554422,0.011990618
4/26/17 21:59,-0.012040816,0.010577378
4/26/17 22:59,-0.007704082,0.006549753
4/26/17 23:59,-0.008741497,0.007494274
4/27/17 0:59,0.008061224,-0.008139029
4/27/17 1:59,0.01202381,-0.011857275
4/27/17 2:59,0.015187075,-0.014840325
4/27/17 3:59,0.012006803,-0.011865042
4/27/17 4:59,0.002465986,-0.00291202
4/27/17 5:59,-0.003248299,0.002419742
4/27/17 6:59,-0.007942177,0.006792686
4/27/17 7:59,-0.00664966,0.005580997
4/27/17 8:59,-0.013605442,0.012030126
4/27/17 9:59,-0.011360544,0.00993356
4/27/17 10:59,-0.009234694,0.007953106
4/27/17 11:59,0.00585034,-0.006069309
4/27/17 12:59,-0.000612245,-5.07E-05
4/27/17 13:59,0.010527211,-0.010466124
4/27/17 14:59,0.015136054,-0.014794596
4/27/17 15:59,0.008826531,-0.008894448
4/27/17 16:59,0.007687075,-0.007838483
4/27/17 17:59,0.01372449,-0.013517207
4/27/17 18:59,-0.004965986,0.004040463
4/27/17 19:59,-0.002823129,0.002030281
4/27/17 20:59,-0.002789116,0.002012234
4/27/17 21:59,0.000170068,-0.00076438
4/27/17 22:59,-0.00202381,0.001304724
4/27/17 23:59,-0.005748299,0.004771904
4/28/17 0:59,0.011887755,-0.011813566
4/28/17 1:59,0.018792517,-0.018347431
4/28/17 2:59,0.006037415,-0.006301487
4/28/17 3:59,0.005918367,-0.00619816
4/28/17 4:59,-0.004846939,0.00394738
4/28/17 5:59,-0.014132653,0.012641104
4/28/17 6:59,-0.013095238,0.011664089
4/28/17 7:59,-0.016904762,0.015190436
4/28/17 8:59,-0.012704082,0.011267603
4/28/17 9:59,-0.010204082,0.008914247
4/28/17 10:59,-0.009778912,0.008514338
4/28/17 11:59,-0.003979592,0.003113064
4/28/17 12:59,-0.003554422,0.002708307
4/28/17 13:59,0.001479592,-0.002007099
4/28/17 14:59,2.89E-03,-0.003324585
4/28/17 15:59,0.008588435,-0.008680071
4/28/17 16:59,0.014013605,-0.013831295
4/28/17 17:59,0.017329932,-0.017013116
4/28/17 18:59,0.009506803,-0.009613561
4/28/17 19:59,0.015306122,-0.015139674
4/28/17 20:59,0.013486395,-0.013420308
4/28/17 21:59,0.00670068,-0.006974617
4/28/17 22:59,0.003401361,-0.003831868
4/28/17 23:59,0.002210884,-0.002705236
4/29/17 0:59,-0.000153061,-0.000446243
4/29/17 1:59,-0.008690476,0.007615944
4/29/17 2:59,-0.002465986,0.001735582
4/29/17 3:59,-0.011496599,0.010253243
4/29/17 4:59,-0.016411565,0.014864197
4/29/17 5:59,-0.01457483,0.013111805
4/29/17 6:59,-0.010578231,0.009341499
4/29/17 7:59,-0.015221088,0.013675592
4/29/17 8:59,-0.004302721,0.003445139
4/29/17 9:59,0.000102041,-0.000690324
4/29/17 10:59,0.001122449,-0.001658036
4/29/17 11:59,-0.004846939,0.003937317
4/29/17 12:59,0.006207483,-0.006473423
4/29/17 13:59,-0.002346939,0.001612295
4/29/17 14:59,0.000612245,-0.001179389
4/29/17 15:59,-0.006088435,0.005118393
4/29/17 16:59,-0.00702381,0.005988584
4/29/17 17:59,-0.016360544,0.014736211
4/29/17 18:59,-0.022193878,0.020137079
4/29/17 19:59,-0.017261905,0.015524476
4/29/17 20:59,-0.026394558,0.023992987
4/29/17 21:59,-0.027993197,0.025430879
4/29/17 22:59,-0.021666667,0.019505617
4/29/17 23:59,-0.021326531,0.019159714
4/30/17 0:59,-0.019370748,0.017329023
4/30/17 1:59,-0.01744898,0.015535791
4/30/17 2:59,-0.033588435,0.030375984
4/30/17 3:59,-0.020510204,0.018287047
4/30/17 4:59,-0.015595238,0.013742931
4/30/17 5:59,-0.024744898,0.02213556
4/30/17 6:59,-0.023452381,0.02092184
4/30/17 7:59,-0.023520408,0.020965644
4/30/17 8:59,-0.030255102,0.027094506
4/30/17 9:59,-0.027142857,0.024202691
4/30/17 10:59,-0.023044218,0.020431977
4/30/17 11:59,-0.019438776,0.017135796
4/30/17 12:59,-0.021802721,0.019276019
4/30/17 13:59,-0.024727891,0.021933939
4/30/17 14:59,-0.023554422,0.020826894
4/30/17 15:59,-0.020493197,0.018039829
4/30/17 16:59,-0.026360544,0.023348407
4/30/17 17:59,-0.028622449,0.025384824
4/30/17 18:59,-0.026479592,0.023422911
4/30/17 19:59,-0.026445578,0.023370111
4/30/17 20:59,-0.026037415,0.02297642
4/30/17 21:59,-0.023333333,0.020519433
4/30/17 22:59,-0.023928571,0.021045543
4/30/17 23:59,-0.023554422,0.020700071
